SaleID,BranchCode,BranchCity,BranchSize,BranchOwner,YearOfEstablishment,CustomerType,CustomerGenderCode,CustomerGender,ProductLineCode,ProductLine,ProductLineSupplier,UnitPrice,Quantity,TotalNoTAX,Tax 5%,TotalWithTAX,SaleMonthInNumber,SaleMonth,SaleQuarter,SaleYear,SaleTime,SalePayment,Rating
510-79-0415,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,ST,Sports and travel,REI ,23.08,6,138.48,6.92,145.4,10,October,Q4,2019,19:20:00,Ewallet,4.9
241-96-5076,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,49.1,2,98.2,4.91,103.11,10,October,Q4,2019,12:58:00,Credit card,6.4
767-97-4650,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,ST,Sports and travel,REI ,64.83,2,129.66,6.48,136.14,6,June,Q2,2019,11:59:00,Credit card,8
648-83-1321,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,63.56,10,635.6,31.78,667.38,11,November,Q4,2019,17:59:00,Cash,4.3
173-57-2300,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,ST,Sports and travel,REI ,72.88,2,145.76,7.29,153.05,5,May,Q2,2019,12:51:00,Cash,6.1
305-03-2383,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,67.1,3,201.3,10.07,211.37,11,November,Q4,2019,10:36:00,Cash,7.5
394-55-6384,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,70.19,9,631.71,31.59,663.3,3,March,Q1,2019,13:38:00,Cash,6.7
266-20-6657,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FB,Food and beverages,Kraft Heinz,55.04,7,385.28,19.26,404.54,7,July,Q3,2019,19:39:00,Ewallet,5.2
689-05-1884,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HB,Health and beauty,Dove,48.63,10,486.3,24.32,510.62,10,October,Q4,2019,12:44:00,Cash,8.8
196-01-2849,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,73.38,7,513.66,25.68,539.34,8,August,Q3,2019,13:56:00,Cash,9.5
372-62-5264,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FB,Food and beverages,Kraft Heinz,52.6,9,473.4,23.67,497.07,6,June,Q2,2019,14:42:00,Cash,7.6
800-09-8606,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,87.37,5,436.85,21.84,458.69,5,May,Q2,2019,19:45:00,Cash,6.6
182-52-7000,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,27.04,4,108.16,5.41,113.57,11,November,Q4,2019,20:26:00,Ewallet,6.9
826-58-8051,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,62.19,4,248.76,12.44,261.2,3,March,Q1,2019,19:46:00,Ewallet,4.3
868-06-0466,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,69.58,9,626.22,31.31,657.53,10,October,Q4,2019,19:38:00,Credit card,7.8
751-41-9720,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,97.5,10,975,48.75,1023.75,8,August,Q3,2019,16:18:00,Ewallet,8
626-43-7888,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,60.41,8,483.28,24.16,507.44,3,March,Q1,2019,12:23:00,Ewallet,9.6
176-64-7711,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FB,Food and beverages,Kraft Heinz,32.32,3,96.96,4.85,101.81,11,November,Q4,2019,19:11:00,Credit card,4.3
191-29-0321,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FA,Fashion accessories,Nordstrom,19.77,10,197.7,9.89,207.59,6,June,Q2,2019,18:57:00,Credit card,5
729-06-2010,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,80.47,9,724.23,36.21,760.44,7,July,Q3,2019,11:18:00,Cash,9.2
640-48-5028,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,88.39,9,795.51,39.78,835.29,10,October,Q4,2019,12:40:00,Cash,6.3
186-79-9562,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,71.77,7,502.39,25.12,527.51,8,August,Q3,2019,14:06:00,Cash,8.9
834-45-5519,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,43,4,172,8.6,180.6,11,November,Q4,2019,20:48:00,Ewallet,7.6
162-65-8559,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FB,Food and beverages,Kraft Heinz,68.98,1,68.98,3.45,72.43,2,February,Q1,2019,20:13:00,Cash,4.8
760-27-5490,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FA,Fashion accessories,Nordstrom,15.62,8,124.96,6.25,131.21,2,February,Q1,2019,20:37:00,Ewallet,9.1
445-30-9252,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,25.7,3,77.1,3.86,80.96,2,February,Q1,2019,17:59:00,Ewallet,6.1
786-94-2700,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,80.62,6,483.72,24.19,507.91,9,September,Q3,2019,20:18:00,Cash,9.1
728-88-7867,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,75.53,4,302.12,15.11,317.23,9,September,Q3,2019,15:52:00,Ewallet,8.3
183-21-3799,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,EA,Electronic accessories,Samsung,77.63,9,698.67,34.93,733.6,8,August,Q3,2019,15:14:00,Ewallet,7.2
268-20-3585,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HB,Health and beauty,Dove,13.85,9,124.65,6.23,130.88,7,July,Q3,2019,12:50:00,Ewallet,6
735-32-9839,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FA,Fashion accessories,Nordstrom,98.7,8,789.6,39.48,829.08,3,March,Q1,2019,10:36:00,Ewallet,8.5
258-92-7466,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HB,Health and beauty,Dove,35.68,5,178.4,8.92,187.32,3,March,Q1,2019,18:33:00,Credit card,6.6
857-16-3520,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,71.46,7,500.22,25.01,525.23,3,March,Q1,2019,16:06:00,Ewallet,4.5
482-17-1179,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,11.94,3,35.82,1.79,37.61,11,November,Q4,2019,12:47:00,Credit card,8.1
788-21-5741,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,45.38,3,136.14,6.81,142.95,12,December,Q4,2019,13:34:00,Credit card,7.2
821-14-9046,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FA,Fashion accessories,Nordstrom,17.48,6,104.88,5.24,110.12,12,December,Q4,2019,15:04:00,Credit card,6.1
418-05-0656,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FA,Fashion accessories,Nordstrom,25.56,7,178.92,8.95,187.87,5,May,Q2,2019,20:42:00,Cash,7.1
678-79-0726,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,90.63,9,815.67,40.78,856.45,2,February,Q1,2019,15:28:00,Cash,5.1
776-68-1096,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,44.12,3,132.36,6.62,138.98,3,March,Q1,2019,13:45:00,Credit card,7.9
592-46-1692,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,36.77,7,257.39,12.87,270.26,3,March,Q1,2019,20:10:00,Cash,7.4
434-35-9162,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,23.34,4,93.36,4.67,98.03,11,November,Q4,2019,18:53:00,Ewallet,7.4
149-14-0304,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HB,Health and beauty,Dove,28.5,8,228,11.4,239.4,9,September,Q3,2019,14:24:00,Cash,6.6
442-44-6497,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,55.57,3,166.71,8.34,175.05,9,September,Q3,2019,11:42:00,Credit card,5.9
174-64-0215,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,69.74,10,697.4,34.87,732.27,12,December,Q4,2019,17:49:00,Credit card,8.9
210-74-9613,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FA,Fashion accessories,Nordstrom,97.26,4,389.04,19.45,408.49,10,October,Q4,2019,15:33:00,Ewallet,6.8
299-29-0180,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,52.18,7,365.26,18.26,383.52,7,July,Q3,2019,10:54:00,Cash,9.3
247-11-2470,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,22.32,4,89.28,4.46,93.74,12,December,Q4,2019,16:23:00,Credit card,4.4
635-28-5728,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HB,Health and beauty,Dove,56,3,168,8.4,176.4,3,March,Q1,2019,19:33:00,Ewallet,4.8
756-49-0168,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FA,Fashion accessories,Nordstrom,19.7,1,19.7,0.99,20.69,10,October,Q4,2019,11:39:00,Ewallet,9.5
438-23-1242,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,75.88,7,531.16,26.56,557.72,3,March,Q1,2019,10:38:00,Ewallet,8.9
238-45-6950,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,53.72,1,53.72,2.69,56.41,6,June,Q2,2019,20:03:00,Ewallet,6.4
607-65-2441,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,81.95,10,819.5,40.98,860.48,4,April,Q2,2019,12:39:00,Credit card,6
386-27-7606,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,81.2,7,568.4,28.42,596.82,8,August,Q3,2019,15:59:00,Credit card,8.1
137-63-5492,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,58.76,10,587.6,29.38,616.98,4,April,Q2,2019,14:26:00,Ewallet,9
197-77-7132,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,EA,Electronic accessories,Samsung,91.56,8,732.48,36.62,769.1,8,August,Q3,2019,18:22:00,Ewallet,6
805-86-0265,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,93.96,9,845.64,42.28,887.92,11,November,Q4,2019,11:32:00,Cash,9.8
733-29-1227,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,55.61,7,389.27,19.46,408.73,1,January,Q1,2019,12:41:00,Cash,8.5
451-73-2711,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FB,Food and beverages,Kraft Heinz,84.83,1,84.83,4.24,89.07,4,April,Q2,2019,15:20:00,Ewallet,8.8
373-14-0504,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,71.63,2,143.26,7.16,150.42,12,December,Q4,2019,14:33:00,Ewallet,8.8
546-80-2899,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,37.69,2,75.38,3.77,79.15,3,March,Q1,2019,15:29:00,Ewallet,9.5
345-68-9016,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,31.67,8,253.36,12.67,266.03,1,January,Q1,2019,16:19:00,Credit card,5.6
390-17-5806,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FB,Food and beverages,Kraft Heinz,38.42,1,38.42,1.92,40.34,9,September,Q3,2019,16:33:00,Cash,8.6
457-13-1708,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,65.23,10,652.3,32.62,684.92,1,January,Q1,2019,19:07:00,Credit card,5.2
664-14-2882,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,10.53,5,52.65,2.63,55.28,8,August,Q3,2019,14:43:00,Credit card,5.8
487-79-6868,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,12.29,9,110.61,5.53,116.14,11,November,Q4,2019,19:28:00,Credit card,8
314-23-4520,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,81.23,7,568.61,28.43,597.04,2,February,Q1,2019,20:44:00,Cash,9
210-30-7976,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FA,Fashion accessories,Nordstrom,22.32,4,89.28,4.46,93.74,1,January,Q1,2019,11:16:00,Ewallet,4.1
585-86-8361,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,27.28,5,136.4,6.82,143.22,1,January,Q1,2019,10:31:00,Credit card,8.6
807-14-7833,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,EA,Electronic accessories,Samsung,17.42,10,174.2,8.71,182.91,8,August,Q3,2019,12:30:00,Ewallet,7
775-72-1988,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,73.28,5,366.4,18.32,384.72,8,August,Q3,2019,15:05:00,Ewallet,8.4
288-38-3758,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,FA,Fashion accessories,Nordstrom,84.87,3,254.61,12.73,267.34,12,December,Q4,2019,18:30:00,Ewallet,7.4
652-43-6591,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,97.29,8,778.32,38.92,817.24,12,December,Q4,2019,13:18:00,Credit card,6.2
785-96-0615,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,35.74,8,285.92,14.3,300.22,3,March,Q1,2019,15:28:00,Ewallet,4.9
406-46-7107,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,96.52,6,579.12,28.96,608.08,1,January,Q1,2019,11:52:00,Cash,4.5
250-17-5703,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,18.85,10,188.5,9.43,197.93,12,December,Q4,2019,18:24:00,Ewallet,5.6
156-95-3964,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,55.39,4,221.56,11.08,232.64,9,September,Q3,2019,15:19:00,Ewallet,8
842-40-8179,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,77.2,10,772,38.6,810.6,5,May,Q2,2019,10:38:00,Credit card,5.6
525-09-8450,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,72.13,10,721.3,36.07,757.37,1,January,Q1,2019,15:12:00,Credit card,4.2
410-67-1709,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,63.88,8,511.04,25.55,536.59,4,April,Q2,2019,17:48:00,Ewallet,9.9
587-73-4862,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,HB,Health and beauty,Dove,10.69,5,53.45,2.67,56.12,4,April,Q2,2019,11:07:00,Ewallet,7.6
787-87-2010,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HB,Health and beauty,Dove,55.5,4,222,11.1,233.1,10,October,Q4,2019,15:48:00,Credit card,6.6
593-14-4239,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,95.46,8,763.68,38.18,801.86,7,July,Q3,2019,19:40:00,Ewallet,4.7
801-88-0346,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,76.06,3,228.18,11.41,239.59,10,October,Q4,2019,20:30:00,Credit card,9.8
388-76-2555,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,13.69,6,82.14,4.11,86.25,12,December,Q4,2019,13:59:00,Cash,6.3
711-31-1234,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,95.64,4,382.56,19.13,401.69,9,September,Q3,2019,18:51:00,Cash,7.9
886-54-6089,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,11.43,6,68.58,3.43,72.01,3,March,Q1,2019,17:24:00,Cash,7.7
707-32-7409,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,ST,Sports and travel,REI ,95.54,4,382.16,19.11,401.27,8,August,Q3,2019,11:58:00,Ewallet,4.5
759-98-4285,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HB,Health and beauty,Dove,85.87,7,601.09,30.05,631.14,1,January,Q1,2019,19:01:00,Credit card,8
201-63-8275,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,67.99,7,475.93,23.8,499.73,5,May,Q2,2019,16:50:00,Ewallet,5.7
471-06-8611,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FB,Food and beverages,Kraft Heinz,52.42,1,52.42,2.62,55.04,5,May,Q2,2019,10:22:00,Credit card,6.3
200-16-5952,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FB,Food and beverages,Kraft Heinz,65.65,2,131.3,6.57,137.87,6,June,Q2,2019,16:46:00,Cash,6
120-54-2248,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FB,Food and beverages,Kraft Heinz,28.86,5,144.3,7.22,151.52,4,April,Q2,2019,18:08:00,Credit card,8
102-77-2261,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,65.31,7,457.17,22.86,480.03,2,February,Q1,2019,18:02:00,Credit card,4.2
875-31-8302,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,93.38,1,93.38,4.67,98.05,12,December,Q4,2019,13:07:00,Cash,9.6
102-06-2002,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,ST,Sports and travel,REI ,25.25,5,126.25,6.31,132.56,7,July,Q3,2019,17:52:00,Cash,6.1
457-94-0464,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,EA,Electronic accessories,Samsung,87.87,9,790.83,39.54,830.37,5,May,Q2,2019,20:32:00,Ewallet,5.6
629-42-4133,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,21.8,8,174.4,8.72,183.12,9,September,Q3,2019,19:24:00,Cash,8.3
534-53-3526,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,ST,Sports and travel,REI ,94.76,4,379.04,18.95,397.99,1,January,Q1,2019,16:06:00,Ewallet,7.8
307-04-2070,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,30.62,1,30.62,1.53,32.15,5,May,Q2,2019,14:14:00,Credit card,4.1
468-99-7231,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,44.01,8,352.08,17.6,369.68,9,September,Q3,2019,17:36:00,Cash,8.8
516-77-6464,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HB,Health and beauty,Dove,10.16,5,50.8,2.54,53.34,2,February,Q1,2019,13:08:00,Ewallet,4.1
404-91-5964,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,EA,Electronic accessories,Samsung,74.58,7,522.06,26.1,548.16,2,February,Q1,2019,16:09:00,Credit card,9
886-77-9084,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,71.89,8,575.12,28.76,603.88,7,July,Q3,2019,11:33:00,Ewallet,5.5
790-38-4466,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HB,Health and beauty,Dove,10.99,5,54.95,2.75,57.7,9,September,Q3,2019,10:18:00,Credit card,9.3
704-10-4056,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,60.47,3,181.41,9.07,190.48,10,October,Q4,2019,10:55:00,Credit card,5.6
497-37-6538,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,ST,Sports and travel,REI ,58.91,7,412.37,20.62,432.99,6,June,Q2,2019,15:15:00,Ewallet,9.7
651-96-5970,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FA,Fashion accessories,Nordstrom,46.41,1,46.41,2.32,48.73,3,March,Q1,2019,20:06:00,Credit card,4
400-80-4065,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HB,Health and beauty,Dove,68.55,4,274.2,13.71,287.91,11,November,Q4,2019,20:21:00,Credit card,9.2
744-16-7898,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,97.37,10,973.7,48.69,1022.39,8,August,Q3,2019,13:48:00,Credit card,4.9
263-12-5321,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,92.6,7,648.2,32.41,680.61,1,January,Q1,2019,12:52:00,Credit card,9.3
702-72-0487,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,46.61,2,93.22,4.66,97.88,9,September,Q3,2019,12:28:00,Credit card,6.6
605-83-1050,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FA,Fashion accessories,Nordstrom,27.18,2,54.36,2.72,57.08,12,December,Q4,2019,16:26:00,Ewallet,4.3
443-60-9639,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,60.87,1,60.87,3.04,63.91,9,September,Q3,2019,13:24:00,Cash,5.5
864-24-7918,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,24.49,10,244.9,12.25,257.15,10,October,Q4,2019,15:15:00,Cash,8.1
359-94-5395,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,92.78,1,92.78,4.64,97.42,12,December,Q4,2019,10:50:00,Credit card,9.8
401-09-4232,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,86.69,5,433.45,21.67,455.12,6,June,Q2,2019,18:38:00,Ewallet,9.4
751-15-6198,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,ST,Sports and travel,REI ,23.01,6,138.06,6.9,144.96,6,June,Q2,2019,16:45:00,Ewallet,7.9
324-41-6833,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,EA,Electronic accessories,Samsung,30.2,8,241.6,12.08,253.68,7,July,Q3,2019,19:30:00,Ewallet,5.1
474-33-8305,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FA,Fashion accessories,Nordstrom,67.39,7,471.73,23.59,495.32,3,March,Q1,2019,13:23:00,Ewallet,6.9
759-29-9521,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,48.96,9,440.64,22.03,462.67,2,February,Q1,2019,11:27:00,Cash,8
831-81-6575,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,75.59,9,680.31,34.02,714.33,7,July,Q3,2019,11:12:00,Cash,8
220-68-6701,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,77.47,4,309.88,15.49,325.37,4,April,Q2,2019,16:36:00,Cash,4.2
618-34-8551,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,ST,Sports and travel,REI ,93.18,2,186.36,9.32,195.68,2,February,Q1,2019,18:41:00,Credit card,8.5
257-60-7754,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,50.23,4,200.92,10.05,210.97,7,July,Q3,2019,17:12:00,Cash,9
559-61-5987,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,17.75,1,17.75,0.89,18.64,6,June,Q2,2019,10:38:00,Cash,8.6
189-55-2313,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,62.18,10,621.8,31.09,652.89,4,April,Q2,2019,10:33:00,Ewallet,6
565-91-4567,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,HB,Health and beauty,Dove,10.75,8,86,4.3,90.3,10,October,Q4,2019,14:38:00,Ewallet,6.2
380-60-5336,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,EA,Electronic accessories,Samsung,40.26,10,402.6,20.13,422.73,5,May,Q2,2019,18:06:00,Credit card,5
815-04-6282,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,ST,Sports and travel,REI ,64.97,5,324.85,16.24,341.09,2,February,Q1,2019,12:52:00,Credit card,6.5
674-56-6360,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,EA,Electronic accessories,Samsung,95.15,1,95.15,4.76,99.91,1,January,Q1,2019,14:00:00,Cash,6
778-34-2523,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,EA,Electronic accessories,Samsung,48.62,8,388.96,19.45,408.41,8,August,Q3,2019,10:57:00,Cash,5
499-27-7781,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FB,Food and beverages,Kraft Heinz,53.21,8,425.68,21.28,446.96,5,May,Q2,2019,16:45:00,Ewallet,5
477-59-2456,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,FA,Fashion accessories,Nordstrom,45.44,7,318.08,15.9,333.98,7,July,Q3,2019,11:15:00,Cash,9.2
832-51-6761,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,FB,Food and beverages,Kraft Heinz,33.88,8,271.04,13.55,284.59,1,January,Q1,2019,20:29:00,Ewallet,9.6
869-11-3082,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,96.16,4,384.64,19.23,403.87,12,December,Q4,2019,20:03:00,Credit card,8.4
190-59-3964,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,47.16,5,235.8,11.79,247.59,10,October,Q4,2019,14:35:00,Credit card,6
366-43-6862,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,52.89,4,211.56,10.58,222.14,9,September,Q3,2019,16:32:00,Ewallet,6.7
